,author,title,description,url,urlToImage,publishedAt,content,source.name,category
51,"Jacqueline Howard, CNN",FDA authorizes new Covid-19 antibody test that quantifies specific levels of antibodies - CNN,"The US Food and Drug Administration has issued an emergency use authorization for Kantaro Bioscience's Covid-19 antibody test kit, the group announced on Wednesday. The newly authorized antibody test, called COVID-SeroKlir, identifies and measures precise lev…",https://www.cnn.com/2020/11/25/health/covid-19-antibody-test-kantaro-fda-authorization-bn/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200713142436-coronavirus-antibody-testing-california-0505-super-tease.jpg,2020-11-25T17:14:00Z,"(CNN)The US Food and Drug Administration has issued an emergency use authorization for Kantaro Bioscience's Covid-19 antibody test kit, the group announced on Wednesday. The newly authorized antibody",CNN,business
52,Keith Speights,Why Moderna Stock Is Jumping Today - The Motley Fool,The biotech scored a big win in Europe.,https://www.l.com/investing/2020/11/25/why-moderna-stock-is-jumping-today/,https://g.lcdn.com/editorial/images/602373/holding-coronavirus-vaccine-bottles.jpg,2020-11-25T16:48:00Z,"What happened
Shares of Moderna(NASDAQ:MRNA) were jumping 5.9% higher as of 11:36 a.m. EST on Wednesday. The nice gain came after the biotech announced that the European Commission approved an agree",Motley Fool,business
53,,Boeing Seeks To Throw Out Norwegian’s 737 MAX Lawsuit - Simple Flying,"This summer, Norwegian Air filed a $1 billion lawsuit against Boeing due to losses incurred from the grounding…",https://simpleflying.com/boeing-norwegian-737-max-lawsuit/,https://simpleflying.com/wp-content/uploads/2020/11/GettyImages-1130208392-scaled.jpg,2020-11-25T16:41:15Z,"This summer, Norwegian Air filed a $1 billion lawsuit against Boeing due to losses incurred from the grounding of the 737 MAX. The airline, which just last week entered protection from creditors unde",Simple Flying,business
54,Dharna Noor,Secret Exxon Documents Show the Firm May Never Recover - Gizmodo,"The economic fallout of the covid-19 pandemic has hit the oil industry hard, and Exxon in particular is feeling it. Internal documents show the company’s not expecting to make a grand recovery any time soon despite putting on a good face for shareholders.",https://earther.gizmodo.com/secret-exxon-documents-show-the-firm-may-never-recover-1845755377,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/gxbujwgdfxtrczwwqmfh.jpg",2020-11-25T16:35:00Z,"The economic fallout of the covid-19 pandemic has hit the oil industry hard, and Exxon in particular is feeling it. Internal documents show the companys not expecting to make a grand recovery any tim",Gizmodo.com,business
55,,Three Silver Spring-area ZIP codes have about a quarter of Montgomery County's COVID-19 cases - BethesdaMagazine.com,County added 383 new cases on Wednesday,https://bethesdamagazine.com/bethesda-beat/coronavirus/three-silver-spring-area-zip-codes-have-about-a-quarter-of-montgomery-countys-covid-19-cases/,https://d1dph1psyatsfa.cloudfront.net/bethesdamagazi/wp-content/uploads/2020/03/Corona-logo-1.jpg,2020-11-25T16:16:05Z,"Bethesda Beat Staff Report
Three Silver Spring-area ZIP codes continue to account for a significant number of COVID-19 cases in Montgomery County.
As of Wednesday morning, those Silver Spring ZIP c",BethesdaMagazine.com,business
56,Brian Bennett,"Black Friday vacuum deals: Sales on Bissell, Shark, Dyson, Hoover, Neato and more - CNET",This is the best time of year to buy a new vacuum -- or a robot vacuum.,https://www.cnet.com/news/black-friday-vacuum-deals-sales-on-bissell-shark-dyson-hoover-neato-and-more/,https://cnet4.cbsistatic.com/img/Kz7b81Zvj0cPux_0I0BNiDoFUlw=/1200x630/2020/03/20/c93fbd0f-fb09-4428-9cf7-35dfcb947a04/v10-animal.jpg,2020-11-25T15:44:00Z,"Show more (8 items)
This story is part of Holiday Gift Guide 2020, CNET's gift picks with expert advice, reviews and recommendations for the latest tech gifts for you and your family.
 The Black Fr",CNET,business
57,Associated Press,Jobless claims rise to 778000 as pandemic worsens - POLITICO,"Most economists warn that without more government aid, the hardships will deepen for jobless individuals.",https://www.politico.com/news/2020/11/25/jobless-claims-rise-pandemic-worsens-440561,https://static.politico.com/ce/e7/d995e23d41c9a435e2933c642039/201125-unemployment-ap-773.jpg,2020-11-25T13:51:00Z,"What's more, the intensifying pandemic is threatening to accelerate the pace of layoffs as more states and localities limit public gatherings and mandate fewer hours and smaller capacities for restau",Politico,business
58,https://www.facebook.com/sim.alva,A Tesla Semi with structural batteries and 620 miles of range is a haymaker against trucking emissions - Teslarati,"The Tesla Semi may be requiring a lot of patience among its reservation holders, but it appears that the all-electric Class 8 long-hauler will be well worth the wait. While speaking at the European Battery Conference organized by the Federal Ministry of Econo…",https://www.teslarati.com/tesla-semi-4680-structural-batteries-620-mile-range-vs-trucking-emissions/,https://www.teslarati.com/wp-content/uploads/2017/11/elon-musk-tesla-semi-event-e1605169686293-1024x576.jpg,2020-11-25T12:11:15Z,"The Tesla Semi may be requiring a lot of patience among its reservation holders, but it appears that the all-electric Class 8 long-hauler will be well worth the wait. While speaking at the European B",Teslarati,business
59,Diana Olick,Another record low mortgage rate just caused demand to jump for both refinances and home purchases - CNBC,"Mortgage interest rates have set record lows more than a dozen times this year, and last week there was yet another. That caused mortgage applications to rise.",https://www.cnbc.com/2020/11/25/another-record-low-mortgage-rate-just-caused-mortgage-demand-to-jump-.html,https://image.cnbcfm.com/api/v1/image/48246179-mortage_rates_--1151912871_v2.jpg?v=1551221519,2020-11-25T12:00:00Z,"Mortgage interest rates have set record lows more than a dozen times this year, and last week there was yet another. That caused mortgage application volume to increase 3.9% compared with the previou",CNBC,business
60,Jason Hawthorne,3 Stocks to Buy for the Comeback From the Coronavirus - Motley Fool,"With safe and efficacious vaccines just on the horizon, these healthcare stocks will get a boost as life returns to normal.",https://www.l.com/investing/2020/11/25/3-stocks-to-profit-as-the-comeback-from-the-corona/,https://g.lcdn.com/editorial/images/601551/gettyimages-1208116440.jpg,2020-11-25T11:30:00Z,"Many stocks are at or near all-time highs despite showing slow or negative growth in recent quarters. Nowhere is this more evident than in the U.S. healthcare sector, where elective procedures that n",Motley Fool,business
61,Sam Schechner,"Europe Doubles Down on Data Protection to Ward Off Silicon Valley, Chinese Influence - The Wall Street Journal",New EU proposal aims to offer protections for corporate and public-service data as GDPR covers individuals,https://www.wsj.com/articles/europe-doubles-down-on-data-protection-to-ward-off-silicon-valley-chinese-influence-11606300456,https://images.wsj.net/im-264617/social,2020-11-25T10:34:00Z,"The European Union wants to take control of its own data, part of a broader effort to wrest digital influence from large companies in the U.S. and China. 
The EUs executive arm on Wednesday proposed",The Wall Street Journal,business
62,Charlie Osborne,Home Depot agrees to $17.5 million settlement over 2014 data breach - ZDNet,The US retailer’s point-of-sale systems were infected with malware.,https://www.zdnet.com/article/home-depot-agrees-to-17-5m-settlement-over-2014-data-breach/,https://zdnet1.cbsistatic.com/hub/i/r/2020/11/25/919501ee-e789-4973-ae55-c32def988dcf/thumbnail/770x578/b07ece8d4a0305ac93c8bfea407c7a1c/screenshot-2020-11-25-at-09-14-59.png,2020-11-25T10:07:00Z,"Home Depot has agreed to a $17.5 million settlement in a multi-state investigation of a data breach suffered by the company in 2014.
Delaware Attorney-General Kathy Jennings announced the settlement",ZDNet,business
64,Edward Russell,"Secondary airline hubs may lose out in coronavirus air travel recovery, says IATA - The Points Guy","The picture is stark for airlines and the airports they serve. The coronavirus pandemic has ravaged the industry. Global air travel is now forecast to return to only about half of 2019 levels sometime next year, according to the latest forecast from the trade…",http://thepointsguy.com/news/secondary-airline-hubs-recovery-iata/,https://thepointsguy.global.ssl.fastly.net/us/originals/2018/10/JFK-Overview-T4-T5.jpg,2020-11-24T22:36:22Z,"The picture is stark for airlines and the airports they serve.
The coronavirus pandemic has ravaged the industry. Global air travel is now forecast to return to only about half of 2019 levels someti",The Points Guy,business
65,Hannah Ray Lambert,Oregon parks ponder what drug laws mean for mushroom foragers - KOIN.com,"Fall is a popular time for mushroom foraging in Oregon’s forests, but now officials are trying to figure out what two recently-passed drug measures mean for state parks where visitors might find psychedelic mushrooms.",https://www.koin.com/news/oregon/oregon-parks-ponder-what-drug-laws-mean-for-mushroom-foragers/,https://www.koin.com/wp-content/uploads/sites/10/2020/11/mushroom.jpg?w=1280,2020-11-24T22:35:00Z,"CLACKAMAS COUNTY, Ore. (KOIN) — Fall is a popular time for mushroom foraging in Oregon’s forests, but now officials are trying to figure out what two recently-passed drug measures mean for state park",KOIN.com,business
67,Justin Redman,The Best Cheap Mattresses Under $400 - The New York Times,We tested nine cheap mattresses that cost under $400 for a queen. Here’s what you should know if you need to find the best budget mattress.,https://www.nytimes.com/wirecutter/reviews/best-cheap-mattress/,https://cdn.thewirecutter.com/wp-content/media/2020/11/cheapmattresses-2048px-8821.jpg?auto=webp&quality=60&crop=1.91:1&width=1200,2020-11-24T19:07:51Z,"Photo: Sarah Kobos
For this guide, we focused on mattresses that cost less than $400 for a queen (though weve observed that prices often fluctuate for cheap mattresses). We identified this cutoff be",New York Times,business
68,Jason Puckett (TEGNA),VERIFY: What not to feed your dog or cat at Thanksgiving - WUSA9.com,"Every year there are warnings about the harm Thanksgiving d can do to your pets. So, the VERIFY team checked them out.",https://www.wusa9.com/article/news/verify/verify-what-not-feed-dog-cat-thanksgiving/507-8411f550-23c8-4406-a252-1236c022b270,https://media.wusa9.com/assets/CCT/images/68c0d37f-1609-4f74-af6e-d1685e8fbfe7/68c0d37f-1609-4f74-af6e-d1685e8fbfe7_1140x641.jpg,2020-11-24T17:55:00Z,"WASHINGTON Its Thanksgiving time, and you or others at the dinner table may be tempted to slip the dog or cat a treat. Every year, memes and shared social media posts warn that a tasty sample off a p",WUSA9.com,business
69,Silvia Amaro,UK cuts its quarantine policy to five days — but there’s a catch - CNBC,Travellers arriving in the UK will be able to cut their self-isolation period from 14 to 5 days starting next month if they test negative for the coronavirus.,https://www.cnbc.com/2020/11/24/uk-cuts-its-quarantine-policy-to-five-days-and-a-negative-covid-19-test.html,https://image.cnbcfm.com/api/v1/image/106801398-1606210921214-gettyimages-1229745594-economou-notitle201122_npZ8m.jpeg?v=1606210959,2020-11-24T10:24:00Z,"Passengers arrive at Gatwick Airport, U.K.
LONDON Travellers arriving in the U.K. will be able to cut their self-isolation period from 14 to five days starting next month if they test negative for t",CNBC,business
70,Sarah Whitten,"Disney increases layoffs to 32,000 workers as coronavirus batters its theme park business - CNBC","The majority of these layoffs will be from its parks, experiences and products division and include the 28,000 workers that the company previously announced.",https://www.cnbc.com/2020/11/26/disney-increases-layoffs-to-32000-amid-coronavirus-pandemic.html,https://image.cnbcfm.com/api/v1/image/106722160-1601411036581-gettyimages-1207188533-AFP_1PW41Q.jpeg?v=1601412743,2020-11-26T06:15:00Z,"Disney is expanding the scope of its layoffs to around 32,000 workers as the coronavirus pandemic continues to pummel the theme park industry.
In an SEC filing published Wednesday, the company revea",CNBC,entertainment
71,Andrea Francese,'Gilmore Girls': 3 Things About Luke Danes That Would Never Fly Today - Showbiz Cheat Sheet,"'Gilmore Girls' fans might still love the show, but not everything said in the series would fly today. Luke Danes had a few problematic moments.",https://www.cheatsheet.com/entertainment/gilmore-girls-3-things-about-luke-danes-that-would-never-fly-today.html/,https://www.cheatsheet.com/wp-content/uploads/2020/11/Luke-Danes-1200x802.jpg,2020-11-26T05:25:30Z,"Gilmore Girls fans largely agree that Luke Danes was the perfect guy for Lorelai Gilmore. The character, as a whole, is largely beloved by viewers. Luke, however, did have moments where he wasnt a gr",Showbiz Cheat Sheet,entertainment
72,Gael Fashingbauer Cooper,Macy's 2020 Thanksgiving Day Parade: How to watch and what it will look like - CNET,"The show will go on. There won't be student marching bands or sidewalk crowds, but there will be plenty of Pikachu, Tom and Jerry, the Boss Baby and more.",https://www.cnet.com/how-to/macys-2020-thanksgiving-day-parade-how-to-watch-and-what-it-look-lik/,https://cnet1.cbsistatic.com/img/6tjFpQvnAuqEnvkpjp31dQubvnY=/1200x630/2020/11/24/834b5b22-81f5-4d43-be59-bf32d6babbc1/turkey-balloon-macys-social.jpg,2020-11-26T05:18:00Z,"The Jennie-O turkey balloon will gobble its way through the altered parade.
Courtesy Macy's
For the most up-to-date news and information about the coronavirus pandemic, visit the WHO website.
Than",CNET,entertainment
